관리번호,호선,역코드,역명,역번호,기준일자,상하행,방향(다음역),칸-문번호,승하차시설,시설번호,엘리베이터번호,통로위치,시설위치
259,5호선,2558,오금,P552,20241231,상행,방이,4-4,엘리베이터,1310791,0011-361,오금(5) B2,방이 방면4-4
260,5호선,2558,오금,P552,20241231,하행,개롱,5-1,엘리베이터,1310792,0011-362,오금(5) B2,개롱 방면5-1
261,5호선,2558,오금,P552,20241231,상행,방이,8-4,엘리베이터,1310793,0078-506,오금(5) B2,환승통로(방이 방면8-4)
262,5호선,2558,오금,P552,20241231,하행,개롱,1-1,엘리베이터,1310794,0078-507,오금(5) B2,환승통로(개롱 방면1-1)
797,5호선,2558,오금,P552,20241231,상행,방이,8-2,에스컬레이터,1310799,1805-670,오금(5) B2,환승통로(방이 방면8-2)
798,5호선,2558,오금,P552,20241231,하행,개롱,1-3,에스컬레이터,1310800,1805-671,오금(5) B2,환승통로(개롱 방면1-3)
799,5호선,2558,오금,P552,20241231,하행,개롱,1-3,에스컬레이터,1310801,1805-672,오금(5) B2,환승통로(개롱 방면1-3)
800,5호선,2558,오금,P552,20241231,상행,방이,8-2,에스컬레이터,1310802,1805-669,오금(5) B2,환승통로(방이 방면8-2)
1841,5호선,2558,오금,P552,20241231,상행,방이,4-1,계단,,,,
1842,5호선,2558,오금,P552,20241231,상행,방이,5-4,계단,,,,
1843,5호선,2558,오금,P552,20241231,상행,방이,8-2,계단,,,,
1844,5호선,2558,오금,P552,20241231,하행,개롱,1-3,계단,,,,
1845,5호선,2558,오금,P552,20241231,하행,개롱,4-1,계단,,,,
1846,5호선,2558,오금,P552,20241231,하행,개롱,5-4,계단,,,,
263,5호선,2559,개롱,P553,20241231,상행,오금,5-1,엘리베이터,1310808,0065-940,개롱 B2,오금 방면5-1
264,5호선,2559,개롱,P553,20241231,하행,거여,4-4,엘리베이터,1310809,0065-910,개롱 B2,거여 방면4-4
1847,5호선,2559,개롱,P553,20241231,상행,오금,4-1,계단,,,,
1848,5호선,2559,개롱,P553,20241231,상행,오금,5-4,계단,,,,
1849,5호선,2559,개롱,P553,20241231,하행,거여,4-1,계단,,,,
1850,5호선,2559,개롱,P553,20241231,하행,거여,5-4,계단,,,,
265,5호선,2560,거여,P554,20241231,상행,개롱,6-2,엘리베이터,1310813,0089-595,거여 B2,개롱 방면6-2
266,5호선,2560,거여,P554,20241231,하행,마천,3-2,엘리베이터,1310814,0011-364,거여 B2,마천 방면3-2
1851,5호선,2560,거여,P554,20241231,상행,개롱,4-1,계단,,,,
1852,5호선,2560,거여,P554,20241231,상행,개롱,5-4,계단,,,,
1853,5호선,2560,거여,P554,20241231,하행,마천,4-1,계단,,,,
1854,5호선,2560,거여,P554,20241231,하행,마천,5-4,계단,,,,
267,5호선,2561,마천,P555,20241231,하행,마천,5-2,엘리베이터,1310818,0009-741,마천 B3,마천 방면5-2
801,5호선,2561,마천,P555,20241231,상행,거여,3-1,에스컬레이터,1310819,1801-971,마천 B3,거여 방면3-1
802,5호선,2561,마천,P555,20241231,상행,거여,3-1,에스컬레이터,1310820,1801-972,마천 B3,거여 방면3-1
803,5호선,2561,마천,P555,20241231,하행,마천,6-4,에스컬레이터,1310821,1801-973,마천 B3,마천 방면6-4
804,5호선,2561,마천,P555,20241231,하행,마천,6-4,에스컬레이터,1310822,1801-974,마천 B3,마천 방면6-4
1855,5호선,2561,마천,P555,20241231,상행,거여,5-4,계단,,,,
1856,5호선,2561,마천,P555,20241231,하행,마천,4-1,계단,,,,
462,5호선,2561,마천,P555,20241231,상행,거여,4-3,엘리베이터,1775606,0155-881,마천 B3,거여 방면4-3
953,5호선,2562,강일,554,20241231,상행,상일동,2-3,에스컬레이터,1774136,1811-741,강일 B3,상일동 방면2-3
954,5호선,2562,강일,554,20241231,상행,상일동,2-3,에스컬레이터,1774137,1811-742,강일 B3,상일동 방면2-3
955,5호선,2562,강일,554,20241231,하행,미사,7-2,에스컬레이터,1774138,1811-743,강일 B3,미사 방면7-2
956,5호선,2562,강일,554,20241231,하행,미사,7-2,에스컬레이터,1774139,1811-744,강일 B3,미사 방면7-2
957,5호선,2562,강일,554,20241231,상행,상일동,7-2,에스컬레이터,1774140,1811-745,강일 B3,상일동 방면7-2
958,5호선,2562,강일,554,20241231,상행,상일동,7-2,에스컬레이터,1774141,1811-746,강일 B3,상일동 방면7-2
959,5호선,2562,강일,554,20241231,하행,미사,2-3,에스컬레이터,1774142,1811-747,강일 B3,미사 방면2-3
960,5호선,2562,강일,554,20241231,하행,미사,2-3,에스컬레이터,1774143,1811-748,강일 B3,미사 방면2-3
457,5호선,2562,강일,554,20241231,상행,상일동,1-2,엘리베이터,1774158,0140-721,강일 B3,상일동 방면1-2
458,5호선,2562,강일,554,20241231,하행,미사,8-3,엘리베이터,1774159,0140-722,강일 B3,미사 방면8-3
459,5호선,2562,강일,554,20241231,상행,상일동,8-3,엘리베이터,1774160,0140-723,강일 B3,상일동 방면8-3
460,5호선,2562,강일,554,20241231,하행,미사,1-2,엘리베이터,1774161,0140-724,강일 B3,미사 방면1-2
449,5호선,2563,미사,555,20241231,상행,강일,5-1,엘리베이터,1620324,2231-268,미사 B2,강일 방면5-1
450,5호선,2563,미사,555,20241231,하행,하남풍산,5-1,엘리베이터,1620325,2231-269,미사 B2,하남풍산 방면5-1
923,5호선,2563,미사,555,20241231,상행,강일,3-4,에스컬레이터,1620278,3813-238,미사 B2,강일 방면3-4
924,5호선,2563,미사,555,20241231,하행,하남풍산,6-1,에스컬레이터,1620279,3813-237,미사 B2,하남풍산 방면6-1
925,5호선,2563,미사,555,20241231,상행,강일,6-1,에스컬레이터,1620280,3813-242,미사 B2,강일 방면6-1
926,5호선,2563,미사,555,20241231,상행,강일,6-1,에스컬레이터,1620281,3813-241,미사 B2,강일 방면6-1
927,5호선,2563,미사,555,20241231,하행,하남풍산,3-4,에스컬레이터,1620282,3813-240,미사 B2,하남풍산 방면3-4
928,5호선,2563,미사,555,20241231,하행,하남풍산,3-4,에스컬레이터,1620283,3813-239,미사 B2,하남풍산 방면3-4
451,5호선,2564,하남풍산,556,20241231,상행,미사,4-4,엘리베이터,1620328,2229-180,하남풍산 B2,미사 방면4-4
452,5호선,2564,하남풍산,556,20241231,하행,하남시청,5-1,엘리베이터,1620329,2229-179,하남풍산 B2,하남시청 방면5-1
929,5호선,2564,하남풍산,556,20241231,상행,미사,3-3,에스컬레이터,1620300,3813-248,하남풍산 B2,미사 방면3-3
930,5호선,2564,하남풍산,556,20241231,상행,미사,3-3,에스컬레이터,1620301,3813-249,하남풍산 B2,미사 방면3-3
931,5호선,2564,하남풍산,556,20241231,하행,하남시청,6-2,에스컬레이터,1620302,3813-254,하남풍산 B2,하남시청 방면6-2
932,5호선,2564,하남풍산,556,20241231,하행,하남시청,6-2,에스컬레이터,1620303,3813-255,하남풍산 B2,하남시청 방면6-2
933,5호선,2564,하남풍산,556,20241231,상행,미사,6-1,에스컬레이터,1620304,3813-250,하남풍산 B2,미사 방면6-1
934,5호선,2564,하남풍산,556,20241231,상행,미사,6-1,에스컬레이터,1620305,3813-251,하남풍산 B2,미사 방면6-1
935,5호선,2564,하남풍산,556,20241231,하행,하남시청,3-4,에스컬레이터,1620306,3813-252,하남풍산 B2,하남시청 방면3-4
936,5호선,2564,하남풍산,556,20241231,하행,하남시청,3-4,에스컬레이터,1620307,3813-253,하남풍산 B2,하남시청 방면3-4
453,5호선,2565,하남시청,557,20241231,상행,하남풍산,5-1,엘리베이터,1774150,2234-916,하남시청 B2,하남풍산 방면5-1
454,5호선,2565,하남시청,557,20241231,하행,하남검단산,5-1,엘리베이터,1774151,2234-917,하남시청 B2,하남검단산 방면5-1
937,5호선,2565,하남시청,557,20241231,상행,하남풍산,3-3,에스컬레이터,1774088,3811-949,하남시청 B2,하남풍산 방면3-3
938,5호선,2565,하남시청,557,20241231,상행,하남풍산,3-3,에스컬레이터,1774089,3811-950,하남시청 B2,하남풍산 방면3-3
939,5호선,2565,하남시청,557,20241231,하행,하남검단산,6-2,에스컬레이터,1774090,3811-951,하남시청 B2,하남검단산 방면6-2
940,5호선,2565,하남시청,557,20241231,하행,하남검단산,6-2,에스컬레이터,1774091,3811-952,하남시청 B2,하남검단산 방면6-2
941,5호선,2565,하남시청,557,20241231,상행,하남풍산,6-2,에스컬레이터,1774092,3811-955,하남시청 B2,하남풍산 방면6-2
942,5호선,2565,하남시청,557,20241231,상행,하남풍산,6-2,에스컬레이터,1774093,3811-956,하남시청 B2,하남풍산 방면6-2
943,5호선,2565,하남시청,557,20241231,하행,하남검단산,3-3,에스컬레이터,1774094,3811-953,하남시청 B2,하남검단산 방면3-3
944,5호선,2565,하남시청,557,20241231,하행,하남검단산,3-3,에스컬레이터,1774095,3811-954,하남시청 B2,하남검단산 방면3-3
950,5호선,2566,하남검단산,558,20241231,상행,하남시청,6-2,에스컬레이터,1774121,3811-864,하남검단산 B3,하남시청 방면6-2
951,5호선,2566,하남검단산,558,20241231,하행,하남검단산,3-3,에스컬레이터,1774122,3811-865,하남검단산 B3,하남검단산 방면3-3
952,5호선,2566,하남검단산,558,20241231,하행,하남검단산,3-3,에스컬레이터,1774123,3811-866,하남검단산 B3,하남검단산 방면3-3
455,5호선,2566,하남검단산,558,20241231,상행,하남시청,4-3,엘리베이터,1774154,2231-985,하남검단산 B3,하남시청 방면4-3
456,5호선,2566,하남검단산,558,20241231,하행,하남검단산,5-3,엘리베이터,1774155,2231-986,하남검단산 B3,하남검단산 방면5-3
945,5호선,2566,하남검단산,558,20241231,상행,하남시청,2-4,에스컬레이터,1774116,3811-859,하남검단산 B3,하남시청 방면2-4
946,5호선,2566,하남검단산,558,20241231,상행,하남시청,2-4,에스컬레이터,1774117,3811-860,하남검단산 B3,하남시청 방면2-4
947,5호선,2566,하남검단산,558,20241231,하행,하남검단산,7-1,에스컬레이터,1774118,3811-861,하남검단산 B3,하남검단산 방면7-1
948,5호선,2566,하남검단산,558,20241231,하행,하남검단산,7-1,에스컬레이터,1774119,3811-862,하남검단산 B3,하남검단산 방면7-1
949,5호선,2566,하남검단산,558,20241231,상행,하남시청,6-2,에스컬레이터,1774120,3811-863,하남검단산 B3,하남시청 방면6-2
268,6호선,2611,응암,610,20241231,하행,역촌,5-2,엘리베이터,1310832,0040-053,응암 B3,"역촌 방면5-2, 새절 방면4-2"
536,6호선,2611,응암,610,20241231,하행,새절,4-2,엘리베이터,1310832,0040-053,응암 B3,"역촌 방면5-2, 새절 방면4-2"
1857,6호선,2611,응암,610,20241231,상행,,4-2,계단,,,,
1858,6호선,2611,응암,610,20241231,상행,,6-2,계단,,,,
2323,6호선,2611,응암,610,20241231,하행,새절,5-3,계단,,,,
2324,6호선,2611,응암,610,20241231,하행,새절,3-3,계단,,,,
269,6호선,2612,역촌,611,20241231,하행,불광,4-2,엘리베이터,1310838,0104-827,역촌 B4,불광 방면4-2
805,6호선,2612,역촌,611,20241231,하행,불광,4-1,에스컬레이터,1310840,1800-574,역촌 B4,불광 방면4-1
806,6호선,2612,역촌,611,20241231,하행,불광,4-1,에스컬레이터,1310841,1800-575,역촌 B4,불광 방면4-1
1859,6호선,2612,역촌,611,20241231,하행,불광,4-1,계단,,,,
270,6호선,2613,불광,612,20241231,하행,독바위,5-2,엘리베이터,1310846,0039-061,불광(6) B4,독바위 방면5-2
271,6호선,2613,불광,612,20241231,하행,독바위,4-1,엘리베이터,1310847,0039-062,불광(6) B4,독바위 방면4-1
807,6호선,2613,불광,612,20241231,하행,독바위,7-2,에스컬레이터,1310849,1800-983,불광(6) B4,독바위 방면7-2
808,6호선,2613,불광,612,20241231,하행,독바위,7-2,에스컬레이터,1310850,1800-984,불광(6) B4,독바위 방면7-2
809,6호선,2613,불광,612,20241231,하행,독바위,2-2,에스컬레이터,1310851,1800-985,불광(6) B4,독바위 방면2-2
810,6호선,2613,불광,612,20241231,하행,독바위,2-2,에스컬레이터,1310852,1800-986,불광(6) B4,독바위 방면2-2
1860,6호선,2613,불광,612,20241231,하행,독바위,2-3,계단,,,,
1861,6호선,2613,불광,612,20241231,하행,독바위,7-2,계단,,,,
272,6호선,2614,독바위,613,20241231,하행,연신내,3-2,엘리베이터,1310863,0040-274,독바위 B6,연신내 방면3-2
811,6호선,2614,독바위,613,20241231,하행,연신내,3-2,에스컬레이터,1310865,1800-836,독바위 B6,연신내 방면3-2
812,6호선,2614,독바위,613,20241231,하행,연신내,3-2,에스컬레이터,1310866,1800-837,독바위 B6,연신내 방면3-2
1862,6호선,2614,독바위,613,20241231,하행,연신내,3-3,계단,,,,
273,6호선,2615,연신내,614,20241231,하행,구산,6-2,엘리베이터,1310873,0102-709,연신내(6) B2,구산 방면6-2
813,6호선,2615,연신내,614,20241231,하행,구산,6-1,에스컬레이터,1310875,1800-598,연신내(6) B2,구산 방면6-1
814,6호선,2615,연신내,614,20241231,하행,구산,6-1,에스컬레이터,1310876,1800-599,연신내(6) B2,구산 방면6-1
815,6호선,2615,연신내,614,20241231,하행,구산,6-1,에스컬레이터,1310877,1800-600,연신내(6) B2,구산 방면6-1
816,6호선,2616,구산,615,20241231,하행,응암,5-4,에스컬레이터,1310882,1800-591,구산 B4,응암 방면5-4
817,6호선,2616,구산,615,20241231,하행,응암,5-4,에스컬레이터,1310883,1800-592,구산 B4,응암 방면5-4
1863,6호선,2616,구산,615,20241231,하행,응암,5-4,계단,,,,
486,6호선,2616,구산,615,20241231,하행,응암,5-4,엘리베이터,1821999,0163-229,구산,응암 방면5-4
274,6호선,2617,새절,616,20241231,상행,응암,4-4,엘리베이터,1310885,0042-689,새절 B2,응암 방면4-4
818,6호선,2617,새절,616,20241231,상행,응암,3-3,에스컬레이터,1310887,1809-467,새절 B2,응암 방면3-3
819,6호선,2617,새절,616,20241231,상행,응암,3-3,에스컬레이터,1310888,1809-468,새절 B2,응암 방면3-3
820,6호선,2617,새절,616,20241231,하행,증산,3-4,에스컬레이터,1310889,1809-465,새절 B2,증산 방면3-4
821,6호선,2617,새절,616,20241231,하행,증산,3-4,에스컬레이터,1310890,1809-466,새절 B2,증산 방면3-4
1864,6호선,2617,새절,616,20241231,상행,응암,5-4,계단,,,,
1865,6호선,2617,새절,616,20241231,하행,증산,5-4,계단,,,,
471,6호선,2617,새절,616,20241231,상행,응암,1-1,엘리베이터,1804618,0162-890,새절 B2,응암 방면1-1
275,6호선,2618,증산,617,20241231,상행,새절,5-1,엘리베이터,1310892,0042-852,증산 B2,새절 방면5-1
276,6호선,2618,증산,617,20241231,하행,디지털미디어시티,4-3,엘리베이터,1310893,0042-853,증산 B2,디지털미디어시티 방면4-3
822,6호선,2618,증산,617,20241231,상행,새절,3-4,에스컬레이터,1310897,1809-463,증산 B2,새절 방면3-4
823,6호선,2618,증산,617,20241231,상행,새절,3-4,에스컬레이터,1310898,1809-464,증산 B2,새절 방면3-4
824,6호선,2618,증산,617,20241231,하행,디지털미디어시티,3-3,에스컬레이터,1310899,1809-461,증산 B2,디지털미디어시티 방면3-3
825,6호선,2618,증산,617,20241231,하행,디지털미디어시티,3-3,에스컬레이터,1310900,1809-462,증산 B2,디지털미디어시티 방면3-3
1866,6호선,2618,증산,617,20241231,상행,새절,6-2,계단,,,,
1867,6호선,2618,증산,617,20241231,하행,디지털미디어시티,5-3,계단,,,,
277,6호선,2619,디지털미디어시티,618,20241231,상행,증산,1-1,엘리베이터,1310901,0102-251,디지털미디어시티(6) B2,증산 방면1-1
278,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,8-4,엘리베이터,1310902,0102-252,디지털미디어시티(6) B2,월드컵경기장 방면8-4
826,6호선,2619,디지털미디어시티,618,20241231,상행,증산,1-1,에스컬레이터,1310904,1808-915,디지털미디어시티(6) B2,증산 방면1-1
827,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,8-4,에스컬레이터,1310905,1808-916,디지털미디어시티(6) B2,월드컵경기장 방면8-4
828,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,8-4,에스컬레이터,1310906,1808-917,디지털미디어시티(6) B2,월드컵경기장 방면8-4
829,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,1-1,에스컬레이터,1310907,1808-918,디지털미디어시티(6) B2,월드컵경기장 방면1-1
1868,6호선,2619,디지털미디어시티,618,20241231,상행,증산,1-1,계단,,,,
1869,6호선,2619,디지털미디어시티,618,20241231,상행,증산,2-1,계단,,,,
1870,6호선,2619,디지털미디어시티,618,20241231,상행,증산,8-4,계단,,,,
1871,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,1-1,계단,,,,
1872,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,7-2,계단,,,,
1873,6호선,2619,디지털미디어시티,618,20241231,하행,월드컵경기장,8-4,계단,,,,
279,6호선,2620,월드컵경기장,619,20241231,상행,디지털미디어시티,4-4,엘리베이터,1310915,0104-771,월드컵경기장 B2,디지털미디어시티 방면4-4
280,6호선,2620,월드컵경기장,619,20241231,하행,마포구청,4-4,엘리베이터,1310916,0104-772,월드컵경기장 B2,마포구청 방면4-4
1874,6호선,2620,월드컵경기장,619,20241231,상행,디지털미디어시티,1-1,계단,,,,
1875,6호선,2620,월드컵경기장,619,20241231,상행,디지털미디어시티,3-4,계단,,,,
1876,6호선,2620,월드컵경기장,619,20241231,상행,디지털미디어시티,5-4,계단,,,,
1877,6호선,2620,월드컵경기장,619,20241231,상행,디지털미디어시티,8-4,계단,,,,
1878,6호선,2620,월드컵경기장,619,20241231,하행,마포구청,1-1,계단,,,,
1879,6호선,2620,월드컵경기장,619,20241231,하행,마포구청,3-4,계단,,,,
1880,6호선,2620,월드컵경기장,619,20241231,하행,마포구청,5-4,계단,,,,
1881,6호선,2620,월드컵경기장,619,20241231,하행,마포구청,8-4,계단,,,,
281,6호선,2621,마포구청,620,20241231,상행,월드컵경기장,1-1,엘리베이터,1310930,0007-233,마포구청 B3,월드컵경기장 방면1-1
282,6호선,2621,마포구청,620,20241231,하행,망원,8-4,엘리베이터,1310931,0007-234,마포구청 B3,망원 방면8-4
1882,6호선,2621,마포구청,620,20241231,상행,월드컵경기장,2-1,계단,,,,
