datetime_full,호선,역명,사용일수구분,승차건수,하차건수
2024-04-12 14:00:00,3호선,경복궁(정부서울청사),5일권,2,0
2024-04-12 15:00:00,3호선,경복궁(정부서울청사),7일권,2,0
2024-04-12 15:00:00,3호선,종로3가,5일권,2,0
2024-04-12 15:00:00,4호선,충무로,7일권,0,2
2024-04-12 15:00:00,6호선,대흥(서강대앞),5일권,0,1
2024-04-12 15:00:00,6호선,효창공원앞,5일권,1,0
2024-04-12 15:00:00,7호선,학동,3일권,2,0
2024-04-12 16:00:00,2호선,을지로3가,7일권,0,4
2024-04-12 16:00:00,3호선,경복궁(정부서울청사),7일권,4,0
2024-04-12 17:00:00,1호선,종로3가,5일권,2,0
2024-04-12 17:00:00,1호선,동대문,5일권,2,0
2024-04-12 17:00:00,4호선,충무로,5일권,0,2
2024-04-12 17:00:00,4호선,명동,5일권,0,2
2024-04-12 17:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-04-12 17:00:00,5호선,여의나루,3일권,2,0
2024-04-12 17:00:00,6호선,합정,5일권,2,0
2024-04-12 17:00:00,6호선,이태원,5일권,0,2
2024-04-12 18:00:00,1호선,종로5가,7일권,3,0
2024-04-12 18:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-04-12 18:00:00,6호선,상수,3일권,0,2
2024-04-12 19:00:00,6호선,녹사평(용산구청),5일권,2,0
2024-04-12 20:00:00,2호선,시청,3일권,0,2
2024-04-12 20:00:00,2호선,을지로입구,5일권,0,2
2024-04-12 20:00:00,4호선,충무로,5일권,2,0
2024-04-12 20:00:00,4호선,명동,5일권,2,0
2024-04-12 20:00:00,6호선,한강진,3일권,2,0
2024-04-12 20:00:00,6호선,동묘앞,3일권,0,2
2024-04-12 21:00:00,1호선,서울역,5일권,2,0
2024-04-12 21:00:00,4호선,명동,5일권,0,2
2024-04-12 21:00:00,4호선,숙대입구(갈월),5일권,0,2
2024-04-12 22:00:00,1호선,청량리(서울시립대입구),5일권,0,2
2024-04-12 22:00:00,4호선,명동,5일권,2,0
2024-04-13 00:00:00,1호선,청량리(서울시립대입구),5일권,1,2
2024-04-13 08:00:00,1호선,청량리(서울시립대입구),5일권,2,0
2024-04-13 08:00:00,3호선,경복궁(정부서울청사),1일권,0,2
2024-04-13 08:00:00,4호선,동대문역사문화공원(DDP),1일권,2,0
2024-04-13 09:00:00,2호선,뚝섬,5일권,2,2
2024-04-13 09:00:00,4호선,숙대입구(갈월),5일권,2,0
2024-04-13 10:00:00,2호선,을지로입구,5일권,2,0
2024-04-13 10:00:00,2호선,잠실(송파구청),5일권,0,2
2024-04-13 10:00:00,2호선,홍대입구,5일권,0,2
2024-04-13 10:00:00,4호선,충무로,7일권,2,0
2024-04-13 10:00:00,4호선,이촌(국립중앙박물관),7일권,0,2
2024-04-13 11:00:00,5호선,영등포시장,5일권,2,0
2024-04-13 12:00:00,2호선,을지로입구,5일권,0,2
2024-04-13 12:00:00,2호선,잠실(송파구청),5일권,4,2
2024-04-13 12:00:00,2호선,홍대입구,5일권,2,0
2024-04-13 12:00:00,4호선,동대문,3일권,0,2
2024-04-13 12:00:00,4호선,회현(남대문시장),3일권,2,0
2024-04-13 13:00:00,2호선,성수,5일권,0,2
2024-04-13 13:00:00,2호선,잠실(송파구청),7일권,2,0
2024-04-13 13:00:00,2호선,삼성(무역센터),5일권,2,0
2024-04-13 14:00:00,2호선,을지로입구,7일권,0,2
2024-04-13 14:00:00,2호선,잠실(송파구청),5일권,0,2
2024-04-13 14:00:00,3호선,경복궁(정부서울청사),1일권,2,0
2024-04-13 14:00:00,3호선,종로3가,3일권,0,2
2024-04-13 14:00:00,4호선,동대문,3일권,1,0
2024-04-13 14:00:00,4호선,동대문역사문화공원(DDP),3일권,2,0
2024-04-13 14:00:00,4호선,충무로,7일권,0,2
2024-04-13 14:00:00,4호선,명동,3일권,0,1
2024-04-13 14:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
2024-04-13 15:00:00,3호선,안국,1일권,0,2
2024-04-13 15:00:00,5호선,종로3가,3일권,2,0
2024-04-13 16:00:00,2호선,시청,5일권,2,0
2024-04-13 16:00:00,4호선,명동,7일권,4,0
2024-04-13 16:00:00,5호선,여의나루,3일권,0,2
2024-04-13 16:00:00,6호선,삼각지,7일권,0,4
2024-04-13 17:00:00,1호선,종각,1일권,2,0
2024-04-13 17:00:00,2호선,잠실(송파구청),5일권,2,2
2024-04-13 17:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-04-13 17:00:00,5호선,여의나루,5일권,0,2
2024-04-13 17:00:00,8호선,강동구청,5일권,1,0
2024-04-13 18:00:00,2호선,동대문역사문화공원(DDP),1일권,0,2
2024-04-13 18:00:00,2호선,삼성(무역센터),5일권,2,0
2024-04-13 18:00:00,4호선,동대문,7일권,0,2
2024-04-13 18:00:00,4호선,충무로,7일권,2,0
2024-04-13 18:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-04-13 18:00:00,4호선,이촌(국립중앙박물관),7일권,0,4
2024-04-13 18:00:00,5호선,여의나루,3일권,2,0
2024-04-13 18:00:00,5호선,종로3가,3일권,0,2
2024-04-13 18:00:00,6호선,삼각지,7일권,4,0
2024-04-13 19:00:00,3호선,안국,3일권,2,0
2024-04-13 19:00:00,4호선,동대문,7일권,2,0
2024-04-13 19:00:00,4호선,충무로,7일권,0,2
2024-04-13 20:00:00,4호선,충무로,3일권,0,2
2024-04-13 20:00:00,4호선,이촌(국립중앙박물관),7일권,4,0
2024-04-13 20:00:00,5호선,여의나루,5일권,2,0
2024-04-13 21:00:00,2호선,을지로입구,5일권,0,2
2024-04-13 21:00:00,2호선,잠실(송파구청),5일권,2,0
2024-04-13 21:00:00,4호선,서울역,7일권,0,4
2024-04-13 22:00:00,1호선,서울역,7일권,4,0
2024-04-13 22:00:00,1호선,종로5가,7일권,0,4
2024-04-14 09:00:00,1호선,청량리(서울시립대입구),5일권,2,0
2024-04-14 09:00:00,3호선,안국,5일권,0,2
2024-04-14 09:00:00,6호선,녹사평(용산구청),3일권,1,0
2024-04-14 10:00:00,4호선,충무로,7일권,1,2
2024-04-14 10:00:00,4호선,명동,7일권,2,0
2024-04-14 10:00:00,4호선,회현(남대문시장),3일권,0,1
2024-04-14 10:00:00,4호선,신용산,3일권,1,1
2024-04-14 11:00:00,4호선,서울역,7일권,1,1
2024-04-14 12:00:00,2호선,시청,3일권,2,0
2024-04-14 12:00:00,2호선,성수,3일권,0,2
2024-04-14 12:00:00,3호선,연신내,5일권,0,2
2024-04-14 12:00:00,4호선,충무로,7일권,0,1
2024-04-14 12:00:00,4호선,명동,7일권,1,0
2024-04-14 14:00:00,3호선,안국,5일권,2,0
2024-04-14 14:00:00,4호선,충무로,7일권,0,1
2024-04-14 15:00:00,2호선,을지로3가,5일권,2,2
2024-04-14 15:00:00,2호선,삼성(무역센터),7일권,0,2
2024-04-14 15:00:00,2호선,홍대입구,5일권,0,2
2024-04-14 15:00:00,4호선,충무로,7일권,2,0
2024-04-14 16:00:00,2호선,시청,3일권,0,2
2024-04-14 18:00:00,2호선,삼성(무역센터),7일권,2,0
2024-04-14 18:00:00,2호선,홍대입구,5일권,2,0
2024-04-14 18:00:00,4호선,명동,7일권,0,2
2024-04-14 19:00:00,2호선,을지로입구,5일권,0,2
2024-04-14 20:00:00,6호선,망원,5일권,0,2
2024-04-14 20:00:00,6호선,삼각지,5일권,2,0
2024-04-14 21:00:00,1호선,청량리(서울시립대입구),5일권,0,2
2024-04-14 21:00:00,4호선,충무로,7일권,0,1
2024-04-14 21:00:00,4호선,명동,5일권,2,0
2024-04-14 21:00:00,4호선,명동,7일권,1,0
2024-04-14 21:00:00,5호선,여의나루,7일권,0,2
2024-04-14 21:00:00,5호선,광화문(세종문화회관),7일권,2,0
2024-04-15 09:00:00,4호선,서울역,7일권,2,0
2024-04-15 09:00:00,4호선,이촌(국립중앙박물관),5일권,0,2
2024-04-15 10:00:00,1호선,종로5가,1일권,0,2
2024-04-15 10:00:00,1호선,제기동,5일권,0,2
2024-04-15 10:00:00,3호선,경복궁(정부서울청사),7일권,0,2
2024-04-15 10:00:00,4호선,동대문역사문화공원(DDP),1일권,2,0
2024-04-15 10:00:00,4호선,충무로,7일권,2,0
2024-04-15 10:00:00,4호선,이촌(국립중앙박물관),7일권,1,3
2024-04-15 11:00:00,4호선,서울역,5일권,2,0
2024-04-15 12:00:00,1호선,종로5가,1일권,2,0
2024-04-15 12:00:00,2호선,동대문역사문화공원(DDP),1일권,0,2
2024-04-15 12:00:00,4호선,충무로,7일권,0,1
2024-04-15 12:00:00,4호선,서울역,2일권,1,0
2024-04-15 12:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
2024-04-15 13:00:00,1호선,동대문,5일권,0,2
2024-04-15 13:00:00,1호선,제기동,5일권,2,0
2024-04-15 13:00:00,2호선,합정,7일권,0,1
2024-04-15 13:00:00,3호선,약수,2일권,1,1
2024-04-15 13:00:00,4호선,충무로,5일권,3,0
2024-04-15 13:00:00,4호선,명동,5일권,0,2
2024-04-15 13:00:00,4호선,이촌(국립중앙박물관),5일권,2,2
2024-04-15 13:00:00,5호선,영등포시장,5일권,2,0
2024-04-15 13:00:00,5호선,여의도,7일권,1,0
2024-04-15 13:00:00,5호선,광화문(세종문화회관),5일권,0,2
2024-04-15 14:00:00,2호선,을지로입구,1일권,0,2
2024-04-15 14:00:00,2호선,동대문역사문화공원(DDP),1일권,2,0
2024-04-15 14:00:00,3호선,안국,7일권,2,0
2024-04-15 14:00:00,4호선,충무로,7일권,0,2
2024-04-15 14:00:00,4호선,명동,5일권,0,2
2024-04-15 14:00:00,4호선,이촌(국립중앙박물관),5일권,0,1
2024-04-15 15:00:00,1호선,종로3가,2일권,0,1
2024-04-15 15:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
2024-04-15 15:00:00,4호선,명동,5일권,0,1
2024-04-15 16:00:00,1호선,종로3가,2일권,1,0
2024-04-15 16:00:00,1호선,종로5가,5일권,2,0
2024-04-15 16:00:00,2호선,을지로입구,1일권,4,2
2024-04-15 16:00:00,2호선,을지로입구,5일권,2,0
2024-04-15 16:00:00,3호선,경복궁(정부서울청사),5일권,0,2
2024-04-15 16:00:00,4호선,동대문역사문화공원(DDP),1일권,0,2
2024-04-15 16:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
2024-04-15 16:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-04-15 16:00:00,4호선,총신대입구(이수),5일권,0,2
2024-04-15 17:00:00,1호선,청량리(서울시립대입구),5일권,0,2
2024-04-15 17:00:00,2호선,을지로입구,7일권,2,0
2024-04-15 17:00:00,2호선,동대문역사문화공원(DDP),7일권,0,2
2024-04-15 17:00:00,2호선,홍대입구,7일권,1,0
2024-04-15 17:00:00,3호선,경복궁(정부서울청사),5일권,2,0
2024-04-15 17:00:00,3호선,남부터미널(예술의전당),5일권,0,3
2024-04-15 17:00:00,4호선,명동,3일권,0,1
2024-04-15 17:00:00,4호선,명동,7일권,0,5
2024-04-15 17:00:00,4호선,회현(남대문시장),5일권,1,0
2024-04-15 17:00:00,4호선,서울역,3일권,1,0
2024-04-15 17:00:00,4호선,서울역,7일권,4,0
2024-04-15 17:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-04-15 17:00:00,4호선,이촌(국립중앙박물관),5일권,3,0
2024-04-15 18:00:00,1호선,종각,7일권,0,2
2024-04-15 18:00:00,2호선,을지로입구,3일권,1,0
2024-04-15 18:00:00,2호선,을지로입구,7일권,4,0
2024-04-15 18:00:00,4호선,동대문,7일권,2,0
2024-04-15 18:00:00,4호선,삼각지,5일권,0,2
2024-04-15 18:00:00,4호선,총신대입구(이수),5일권,2,0
2024-04-15 19:00:00,1호선,종각,7일권,2,0
2024-04-15 19:00:00,2호선,신촌,7일권,0,4
2024-04-15 19:00:00,4호선,명동,7일권,0,2
2024-04-15 20:00:00,1호선,청량리(서울시립대입구),5일권,2,0
2024-04-15 20:00:00,2호선,홍대입구,5일권,0,2
2024-04-15 20:00:00,3호선,남부터미널(예술의전당),5일권,4,1
2024-04-15 20:00:00,4호선,동대문,1일권,2,0
2024-04-15 20:00:00,4호선,동대문역사문화공원(DDP),1일권,0,2
2024-04-15 20:00:00,6호선,녹사평(용산구청),5일권,2,0
2024-04-15 21:00:00,1호선,서울역,5일권,0,2
2024-04-15 21:00:00,2호선,을지로입구,5일권,2,0
2024-04-15 21:00:00,3호선,을지로3가,5일권,0,3
2024-04-15 21:00:00,4호선,명동,5일권,0,2
2024-04-16 08:00:00,4호선,명동,7일권,2,0
2024-04-16 08:00:00,4호선,삼각지,7일권,0,2
2024-04-16 10:00:00,4호선,충무로,5일권,0,2
2024-04-16 10:00:00,4호선,명동,5일권,2,0
2024-04-16 10:00:00,4호선,이촌(국립중앙박물관),7일권,0,2
2024-04-16 10:00:00,6호선,삼각지,7일권,2,0
2024-04-16 11:00:00,2호선,신당,1일권,2,0
2024-04-16 11:00:00,2호선,잠실(송파구청),1일권,0,2
2024-04-16 11:00:00,7호선,이수,2일권,1,1
2024-04-16 12:00:00,1호선,종로3가,2일권,0,1
2024-04-16 12:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
2024-04-16 13:00:00,1호선,종로3가,2일권,1,0
2024-04-16 13:00:00,2호선,을지로4가,7일권,4,0
2024-04-16 13:00:00,2호선,잠실(송파구청),1일권,2,0
2024-04-16 13:00:00,2호선,홍대입구,1일권,0,2
2024-04-16 13:00:00,2호선,이대,7일권,2,2
2024-04-16 14:00:00,2호선,을지로입구,1일권,0,2
2024-04-16 14:00:00,2호선,을지로4가,7일권,0,2
2024-04-16 14:00:00,4호선,충무로,7일권,0,2
2024-04-16 14:00:00,4호선,서울역,3일권,2,0
2024-04-16 14:00:00,4호선,서울역,7일권,2,0
2024-04-16 14:00:00,5호선,공덕,2일권,1,1
2024-04-16 14:00:00,7호선,강남구청,7일권,4,0
2024-04-16 15:00:00,2호선,을지로4가,7일권,2,0
2024-04-16 15:00:00,4호선,노원,2일권,1,0
2024-04-16 15:00:00,6호선,망원,3일권,0,2
2024-04-16 15:00:00,7호선,노원,2일권,0,1
2024-04-16 15:00:00,7호선,가산디지털단지,7일권,0,4
2024-04-16 16:00:00,2호선,뚝섬,7일권,0,2
2024-04-16 16:00:00,2호선,홍대입구,1일권,2,0
2024-04-16 16:00:00,4호선,동대문역사문화공원(DDP),1일권,8,0
2024-04-16 16:00:00,4호선,명동,1일권,0,8
2024-04-16 17:00:00,2호선,뚝섬,7일권,2,0
2024-04-16 17:00:00,6호선,월드컵경기장(성산),3일권,0,1
2024-04-16 17:00:00,6호선,월드컵경기장(성산),7일권,0,3
2024-04-16 18:00:00,3호선,경복궁(정부서울청사),7일권,0,4
2024-04-16 18:00:00,4호선,명동,7일권,0,2
2024-04-16 18:00:00,6호선,월드컵경기장(성산),7일권,4,0
2024-04-16 19:00:00,7호선,가산디지털단지,7일권,4,0
2024-04-16 20:00:00,1호선,종로5가,7일권,0,2
2024-04-16 20:00:00,4호선,충무로,7일권,2,0
2024-04-16 20:00:00,4호선,명동,7일권,0,2
2024-04-16 21:00:00,4호선,동대문,3일권,0,2
2024-04-16 21:00:00,6호선,망원,3일권,2,0
2024-04-16 22:00:00,2호선,을지로4가,7일권,0,2
2024-04-16 22:00:00,2호선,삼성(무역센터),7일권,2,0
2024-04-16 22:00:00,3호선,동대입구,5일권,2,0
2024-04-16 23:00:00,1호선,동대문,3일권,2,0
2024-04-16 23:00:00,4호선,충무로,7일권,0,2
2024-04-16 23:00:00,4호선,명동,5일권,0,2
2024-04-16 23:00:00,4호선,명동,7일권,2,0
2024-04-16 23:00:00,6호선,망원,3일권,0,2
2024-04-17 08:00:00,2호선,을지로4가,7일권,1,1
2024-04-17 09:00:00,1호선,종로3가,7일권,0,2
2024-04-17 09:00:00,2호선,을지로4가,7일권,1,0
2024-04-17 09:00:00,4호선,충무로,7일권,2,0
2024-04-17 10:00:00,4호선,충무로,7일권,2,0
2024-04-17 10:00:00,5호선,여의나루,7일권,0,2
2024-04-17 11:00:00,3호선,안국,5일권,0,2
2024-04-17 11:00:00,4호선,명동,3일권,0,1
2024-04-17 11:00:00,4호선,명동,5일권,2,0
2024-04-17 11:00:00,4호선,명동,7일권,0,4
2024-04-17 11:00:00,5호선,공덕,3일권,1,0
2024-04-17 11:00:00,5호선,광화문(세종문화회관),3일권,0,2
2024-04-17 11:00:00,6호선,망원,3일권,2,0
2024-04-17 11:00:00,6호선,공덕,3일권,0,2
2024-04-17 12:00:00,2호선,동대문역사문화공원(DDP),5일권,0,1
2024-04-17 12:00:00,4호선,서울역,5일권,1,0
2024-04-17 12:00:00,4호선,서울역,7일권,2,0
2024-04-17 14:00:00,1호선,종로5가,5일권,1,0
2024-04-17 15:00:00,1호선,서울역,1일권,1,0
2024-04-17 15:00:00,1호선,시청,5일권,0,1
2024-04-17 15:00:00,5호선,여의나루,7일권,2,0
2024-04-17 16:00:00,1호선,시청,3일권,2,0
2024-04-17 16:00:00,2호선,시청,7일권,1,0
2024-04-17 16:00:00,2호선,홍대입구,7일권,0,1
2024-04-17 16:00:00,3호선,안국,3일권,0,2
2024-04-17 16:00:00,4호선,충무로,7일권,0,2
2024-04-17 16:00:00,4호선,명동,7일권,2,0
2024-04-17 16:00:00,4호선,서울역,7일권,0,2
2024-04-17 17:00:00,2호선,성수,5일권,0,2
2024-04-17 17:00:00,3호선,안국,5일권,3,1
2024-04-17 17:00:00,4호선,충무로,7일권,1,0
2024-04-17 17:00:00,4호선,명동,7일권,0,2
2024-04-17 17:00:00,4호선,서울역,7일권,2,0
2024-04-17 17:00:00,4호선,사당,7일권,0,2
2024-04-17 17:00:00,6호선,이태원,1일권,0,1
2024-04-17 18:00:00,2호선,사당,7일권,2,0
2024-04-17 18:00:00,3호선,경복궁(정부서울청사),7일권,2,0
2024-04-17 18:00:00,4호선,동대문역사문화공원(DDP),3일권,1,0
2024-04-17 18:00:00,4호선,동대문역사문화공원(DDP),7일권,3,0
2024-04-17 18:00:00,4호선,충무로,7일권,0,2
2024-04-17 18:00:00,6호선,이태원,1일권,1,0
2024-04-17 19:00:00,1호선,종로3가,3일권,2,0
2024-04-17 19:00:00,2호선,삼성(무역센터),7일권,1,0
2024-04-17 19:00:00,4호선,충무로,7일권,0,1
2024-04-17 19:00:00,4호선,명동,1일권,1,1
2024-04-17 19:00:00,4호선,명동,7일권,1,0
2024-04-17 19:00:00,4호선,숙대입구(갈월),1일권,1,1
2024-04-17 19:00:00,6호선,망원,3일권,0,2
2024-04-17 20:00:00,2호선,성수,5일권,2,0
2024-04-17 20:00:00,2호선,홍대입구,3일권,0,2
2024-04-17 20:00:00,4호선,충무로,7일권,2,1
2024-04-17 20:00:00,4호선,명동,5일권,0,2
2024-04-17 20:00:00,4호선,명동,7일권,0,2
2024-04-17 20:00:00,6호선,망원,3일권,2,0
2024-04-17 20:00:00,6호선,이태원,7일권,0,2
2024-04-17 21:00:00,2호선,시청,5일권,1,0
2024-04-17 21:00:00,2호선,구로디지털단지,5일권,0,1
2024-04-17 21:00:00,6호선,이태원,7일권,2,0
2024-04-17 22:00:00,2호선,홍대입구,3일권,2,0
2024-04-17 23:00:00,3호선,종로3가,7일권,0,1
2024-04-17 23:00:00,4호선,충무로,7일권,0,1
2024-04-17 23:00:00,4호선,명동,7일권,2,0
2024-04-17 23:00:00,6호선,망원,3일권,0,2
2024-04-18 08:00:00,2호선,구로디지털단지,5일권,1,0
2024-04-18 09:00:00,1호선,종로3가,7일권,0,2
2024-04-18 09:00:00,4호선,충무로,7일권,2,0
2024-04-18 09:00:00,4호선,명동,5일권,2,0
2024-04-18 09:00:00,4호선,서울역,1일권,1,0
2024-04-18 09:00:00,5호선,광화문(세종문화회관),5일권,0,1
2024-04-18 10:00:00,2호선,잠실(송파구청),5일권,0,2
2024-04-18 10:00:00,3호선,경복궁(정부서울청사),7일권,0,2
2024-04-18 10:00:00,3호선,안국,7일권,2,0
2024-04-18 10:00:00,4호선,동대문,1일권,0,1
2024-04-18 10:00:00,4호선,명동,7일권,2,0
2024-04-18 10:00:00,4호선,서울역,7일권,0,2
2024-04-18 12:00:00,2호선,동대문역사문화공원(DDP),1일권,1,0
2024-04-18 12:00:00,2호선,사당,7일권,0,2
2024-04-18 13:00:00,2호선,잠실(송파구청),1일권,0,1
2024-04-18 13:00:00,2호선,삼성(무역센터),7일권,0,2
2024-04-18 13:00:00,2호선,사당,7일권,2,0
2024-04-18 13:00:00,3호선,경복궁(정부서울청사),7일권,2,0
2024-04-18 14:00:00,4호선,충무로,7일권,0,2
2024-04-18 14:00:00,4호선,서울역,5일권,0,5
2024-04-18 14:00:00,6호선,망원,3일권,2,0
2024-04-18 15:00:00,1호선,종로5가,3일권,0,2
2024-04-18 15:00:00,2호선,잠실(송파구청),1일권,2,1
2024-04-18 15:00:00,2호선,삼성(무역센터),1일권,0,1
2024-04-18 16:00:00,2호선,삼성(무역센터),1일권,1,0
2024-04-18 16:00:00,2호선,홍대입구,7일권,0,2
2024-04-18 17:00:00,2호선,강남,3일권,0,2
2024-04-18 17:00:00,4호선,동대문역사문화공원(DDP),3일권,2,0
2024-04-18 17:00:00,4호선,충무로,7일권,2,0
2024-04-18 17:00:00,4호선,명동,7일권,0,2
2024-04-18 18:00:00,2호선,을지로3가,7일권,0,2
2024-04-18 18:00:00,2호선,동대문역사문화공원(DDP),7일권,2,0
2024-04-18 18:00:00,2호선,홍대입구,7일권,2,0
2024-04-18 19:00:00,2호선,시청,7일권,0,2
2024-04-18 19:00:00,2호선,을지로3가,7일권,2,0
2024-04-18 19:00:00,2호선,강남,1일권,0,1
2024-04-18 19:00:00,3호선,양재(서초구청),1일권,1,1
2024-04-18 19:00:00,4호선,명동,7일권,0,2
2024-04-18 20:00:00,2호선,을지로3가,5일권,1,0
2024-04-18 20:00:00,2호선,삼성(무역센터),3일권,2,0
2024-04-18 20:00:00,2호선,역삼,3일권,0,2
2024-04-18 21:00:00,2호선,시청,7일권,2,0
2024-04-18 21:00:00,2호선,을지로입구,7일권,2,0
2024-04-18 21:00:00,2호선,을지로3가,7일권,0,2
2024-04-18 21:00:00,2호선,구로디지털단지,5일권,0,1
2024-04-18 21:00:00,2호선,홍대입구,7일권,0,1
2024-04-18 22:00:00,2호선,잠실(송파구청),5일권,2,0
2024-04-18 22:00:00,2호선,역삼,3일권,4,2
2024-04-18 22:00:00,4호선,회현(남대문시장),1일권,0,1
2024-04-18 23:00:00,4호선,명동,5일권,0,2
2024-04-18 23:00:00,6호선,망원,3일권,0,2
2024-04-19 00:00:00,4호선,명동,1일권,0,1
2024-04-19 09:00:00,1호선,시청,5일권,1,0
2024-04-19 10:00:00,1호선,서울역,1일권,1,0
2024-04-19 10:00:00,2호선,시청,7일권,0,2
2024-04-19 10:00:00,2호선,을지로3가,7일권,2,0
2024-04-19 10:00:00,4호선,충무로,5일권,0,1
2024-04-19 11:00:00,1호선,서울역,2일권,1,0
2024-04-19 11:00:00,1호선,서울역,3일권,6,2
2024-04-19 11:00:00,1호선,종각,1일권,0,1
2024-04-19 11:00:00,2호선,강남,3일권,0,3
2024-04-19 11:00:00,4호선,명동,5일권,2,0
2024-04-19 12:00:00,2호선,홍대입구,7일권,0,2
2024-04-19 12:00:00,3호선,경복궁(정부서울청사),2일권,0,1
2024-04-19 13:00:00,1호선,서울역,1일권,1,0
