연번,업무일자,시간대,호선,역명,교통카드구분,사용자구분,사용일수구분,승차건수,하차건수
7022,2024-11-05,9,4호선,충무로,고급형선불카드,일반,5일권,0,7
7023,2024-11-05,11,3호선,고속터미널,고급형선불카드,일반,7일권,0,2
7024,2024-11-05,11,4호선,혜화,고급형선불카드,일반,7일권,2,0
7025,2024-11-05,11,4호선,충무로,고급형선불카드,일반,5일권,7,0
7026,2024-11-05,12,2호선,홍대입구,고급형선불카드,일반,5일권,0,7
7027,2024-11-05,14,2호선,홍대입구,고급형선불카드,일반,5일권,7,0
7030,2024-11-05,17,4호선,충무로,고급형선불카드,일반,5일권,0,7
7031,2024-11-05,20,4호선,충무로,고급형선불카드,일반,5일권,7,0
7032,2024-11-05,21,6호선,이태원,고급형선불카드,일반,5일권,7,7
7033,2024-11-05,22,3호선,고속터미널,고급형선불카드,일반,7일권,2,0
7034,2024-11-05,22,4호선,명동,고급형선불카드,일반,5일권,0,7
7035,2024-11-05,23,4호선,혜화,고급형선불카드,일반,7일권,0,2
7036,2024-11-06,10,2호선,강남,고급형선불카드,일반,5일권,0,6
7037,2024-11-06,10,4호선,혜화,고급형선불카드,일반,7일권,2,0
7038,2024-11-06,10,4호선,충무로,고급형선불카드,일반,5일권,6,0
7039,2024-11-06,10,4호선,회현(남대문시장),고급형선불카드,일반,7일권,0,2
7040,2024-11-06,11,2호선,삼성(무역센터),고급형선불카드,일반,5일권,0,6
7041,2024-11-06,11,2호선,강남,고급형선불카드,일반,5일권,6,0
7042,2024-11-06,13,2호선,삼성(무역센터),고급형선불카드,일반,5일권,5,0
7043,2024-11-06,13,4호선,서울역,고급형선불카드,일반,1일권,1,0
7044,2024-11-06,13,4호선,숙대입구(갈월),고급형선불카드,일반,1일권,0,1
